_contact,_email,_fax,_tel,_website,business_address,business_category,business_id,business_name,business_tel,details_html
,,,03 9543 3866,http://www.myacupuncture.com.au,"1572 Princes Hwy, Oakleigh East, VIC 3166",Traditional Chinese Therapy,7776,联合中医药中心,,"<p class=""details"">毕业于北京中医药大学，中国卫生部北京中日友好医院医师；曾任教于维多利亚大学中医部，墨尔本自然医药学院。<br>
1、调经：月经不调，提前，错后，不定期。月经量过多，过少；非经期出血；痛经；闭经。<br>
2、种子：不孕不育，精子品质低下，先兆流产；习惯性流产；IVF支持；卵子品质；著床；保胎。<br>
3、产前产后调理：恶露不尽；乳少；身痛。<br>
4、妇科疾病：子宫肌瘤；多囊软巢综合症；激素不正常；更年期综合症<br>
5、皮肤：粉刺、湿疹、过敏等<br>
6、神经：中风、面瘫、带状疱疹、三叉神经痛、脑部疾患。<br><br></p>"
,,,0416 151 388 / 03 9568 4308,,"162 Koormang Rd, Carnegie, VIC 3163",Traditional Chinese Therapy,7777,高医生西医神经肌肉骨伤专科,,"<p class=""details"">澳洲西医脊柱与骨伤协会会员，维省政府注册，脊柱与关节病专科医生，墨尔本皇家理工大学脊柱与骨伤专家客座临床老师，专家。<br>
不打针，不开刀，精益求精，有口皆碑。<br>
1、疼痛：头痛，肩背痛，腰腿痛及手脚痛<br>
2、神经：四肢麻木，无力和针刺感<br>
3、脊柱：头椎，腰椎骨质增生，椎间盘突出，狭窄，驼背，脊柱侧弯矫正。<br>
4、肌肉关节：肌肉，筋骨损伤，四肢关节骨质增生。<br><br></p>"
,,03 9887 9982,03 9887 9009,,"Suite 1, 37 A Railway Parade North,Glen Waverley, VIC 3150",Traditional Chinese Therapy,7778,樊医师牙科,,"<p class=""details"">诊治范围：<br>
1、常规牙科预防保健<br>
2、补牙（包括不同类型材料的补牙和根管治疗）<br>
3、拔牙（包括智慧牙的手术拔除）<br>
4、镶牙（包括各类固定和活动假牙）<br>
5、美容牙科、儿童牙科、牙周病的防治<br>
诊所采用最先进的德国原产仪器和设备，遵循标准、严格的消毒制度。<br>
病人利益至上是我们的原则。<br><br></p>"
,,,03 9689 5768,,"No.56 Leeds St,Footscray, VIC 3011",Traditional Chinese Therapy,7779,FULL BODY CARE,,"<p class=""details"">有牌按摩中心，交通方便。<br>
环境舒适、技术娴熟、价格公道、收入稳定、足疗脚摩、养身保健、欢迎光临、欢迎加盟。<br><br></p>"
,,,0403 822 230 / 03 8510 2804,,"7/70 kingsway, Glen Waverley, VIC 3150",Traditional Chinese Therapy,7823,康莱欣专康复调理中心,,"<p class=""details"">专业批发中草药以及五谷食物等，价格特优，品质保证。免费保健咨询！<br>
灵芝、人参、三七、当归、西洋参、丹参、沙参、贝母、穿心莲、党参、野菊花、黄芪、枸杞子、赤小豆、龙眼肉、山药、鸡骨草、陈皮、银耳、枇杷叶、蜂蜜红枣、黑芝麻等<br><br></p>"
,,,0411 883 563,,"658 Smith St, Clifton Hill, VIC 3068",Traditional Chinese Therapy,7881,按摩中心,,"<p class=""details"">正宗按摩，中日式指压按摩，环境一流，服务水准高。<br>
七天营业<br><br></p>"
,,,03 9890 2369 / 0413 627 691,,"430 Station St,Box Hill, VIC 3128",Traditional Chinese Therapy,7927,“刘一针”癌康 骨伤诊所,,"<p class=""details"">1、癌症康复专科<br>
合作专家：北京百草癌症康复医院院长张大宁<br>
2、跌打 骨伤 专科<br>
主诊专家：刘丕祥教授，注册中医师<br>
专治：颈肩腰腿痛，关节错位，脊柱侧弯等。<br><br></p>"
,,,03 9560 8717,,"280 Springvale Rd,Glen Waverley, VIC 3150",Traditional Chinese Therapy,7928,东方中医中心,,"<p class=""details"">祖传中医世家150余年，7岁学针药，工商保险回扣，南京中医药大学医学士，数十年临床经验。<br>
主治：肿瘤、哮喘、气管炎、花粉症、各种皮肤病、肾炎、肝炎、鼻窦炎、中风后遗症、关节炎、妇科病、前列腺炎、偏头痛、阳痿、不孕<br><br></p>"
,,,03 9893 3856,,"586 Middleborough Rd,Blackburn, VIC 3130",Traditional Chinese Therapy,7932,澳亚推拿,,"<p class=""details"">集少林与现代，具二十余年临床经验<br>
主理：各种跌打、运动性损伤，慢性肌肉劳损，颈肩综合征，肩周炎，网球肘，坐骨神经痛，肌肉萎缩和偏瘫，各种脊椎性疾病和骨刺，偏头痛，精神紧张及多种关节炎。<br><br></p>"
,,,03 9898 8009 / 039899 9013,,"Level 1,6 Market St,Box Hill, VIC 3128",Traditional Chinese Therapy,7943,脊椎修复按摩,,"<p class=""details"">脊椎修复按摩师一种专业保健，致力于中枢神经系统以及骨骼肉系统疾病的非手术治疗手段，专业的脊椎推拿师可以帮助记住恢复健康状态，并疏理全身经络。<br><br></p>"
,,,03 9898 3893 / 0412 181 798 / 0422 383 303,http://www.fengyu.com.au,"908 Whitehorse Road,Box Hill, VIC 3128",Traditional Chinese Therapy,7937,豐裕行,,"<p class=""details"">专业经营：<br>
纽西兰天然鹿产品，我们拥有纽西兰农林部加工生产及出口各类型鹿产品的证书。我们的产品出口到世界各地，包括香港、中国、台湾、马来西亚、新加坡、加拿大及美国等。<br>
鹿茸丸-----天然滋润养生<br>
鹿胎丸-----天然保青春 抗衰老至尊<br>
鹿血丸-----女士之宝 天然补血养颜<br>
鹿鞭丸-----天然健肾壮阳<br>
鹿尾丸-----天然养肝固肾<br>
另外经营：花胶、鱼翅、鲍鱼、海参、元贝、花菇、燕窝、鹿茸、鹿尾巴，鹿鞭及各类保健品。<br><br></p>"
,,03 9886 4289,03 9886 4289 / 0407 313 410,,"16 A Clifford St,Glen Waverley, VIC 3150",Traditional Chinese Therapy,8464,朱逸梅中医全科,,"<p class=""details"">1964年上医科大学毕业，上海第一期高级西医学中医班毕业，澳洲维省中医药学会学术组，考试组委员。<br>
专长妇产科疑难杂症。不孕证、月经不调、痛经、子宫肌瘤、子宫内膜异位、卵巢红肿、输卵管阻塞、习惯性流产、中药保胎、带下崩漏、各种阴道炎、尿路感染、乳房疾病、痔疮、肛裂等。<br><br></p>"
,,,03 9481 8866,http://www.drcaoschinesemedicine.com.au,"282 St Georges Rd,Fitzroy North, VIC 3068",Traditional Chinese Therapy,8465,曹博士中医心里诊所,,"<p class=""details"">曹博士于1986年毕业于北京医科大学，1987年获得奖学金并来到南澳佛林德思大学医学院精神病部学习并获笔试学位。她曾就职于政府机构从事精神健康工作数年。近几年来，曹博士一直运用自己多年的中西医医学知识和经验，在自己的诊所里，为病人解除痛患。<br><br></p>"
,,,03 8644 8286,,"54A Windsor Ave,Mount Waverley, VIC 3149",Traditional Chinese Therapy,8627,JK HAPPY CLINIC,,"<p class=""details"">我们的自然疗法对：腰肌劳损、关节炎、运动创伤、颈椎痛、肩周炎、手脚麻痹、头痛、骨刺、脊柱侧弯、腰椎盘突出、坐骨神经痛均疗效显著！如果您因为此类疾病而中断运动，我们将帮助您重回喜爱运动的队伍中。<br>
营业时间：周一至周五，10am-6pm<br><br></p>"
,,,03 9379 3120,,"25 Woodland St,Essendon North, VIC 3041",Traditional Chinese Therapy,8636,Strathmore 诊所,,"<p class=""details"">诊所为您提供：<br>
普通医师，病理学家，饮食学家<br>
我们也有特色门诊包括，普通外科、美容注射、骨外科。<br>
可用医疗卡支付费用<br><br></p>"
,,,1800 001 101,http://www.101.com.au,"Melbourne, VIC 3000",Traditional Chinese Therapy,8681,章光101,,"<p class=""details"">落发，灰发是人衰老的一种表现。治疗此问题，中医药从根源抓起即强壮肝肾功能，活血，平衡血糖和血脂等，同时也就达到了增性欲，抗疲劳，健脑，抗亚健康等功效。这也正式您的长寿之道！<br><br></p>"
梁珍,,,0432 523 765,,"19 Simon Street,Clayton South, VIC 3169",Traditional Chinese Therapy,8682,专治白头发和脱发,,"<p class=""details"">使用范围：神经性白发脱发、营养性白发脱发，遗传性白发脱发，脂溢性脱发，病理性脱发，化学性脱发，产后脱发。<br>
可免费体验一次！<br><br></p>"
sandy,kyliehipsher@hotmail.com,,0385965110,,"Address 52 Bay Rd, Sandringham VIC 3191",Traditional Chinese Therapy,11014,sandy massage,,"<p class=""details""><img src=""Photo_links/Melbourne/11014_V1.jpg"" class=""logo"" width=""110"" alt=""sandy massage Company Logo"">today 2 beautiful girls <br>
   *** special $40 for 30 minutes 10am-2pm dont miss out call us today***<br>
              air conditioned in summer... toasty warm in winter !<br>
call 0385965110 mobile 0468574408 or walk in 52 bay rd sandringham 3191.come and enjoy a stunning hot relaxing pleasure massage from head to toe,<br>
young ladies from taiwan china and malaysia<br>
relaxing full body massage with or without lomi lomi strong deep tissue; different ladies to chose from friendly and welcoming.experienced in soft and relaxing or hard deep tissue massage,relaxing music and candles. clean towels,<br>
quality massage with experienced ladies from all around asia. they will pay full attention to your needs.free bottle of water air conditioned shop <br>
being through a hectic busy day, come to relax and re energise!<br>
<br>
rear parking and entrance <br>
call us or just walk in                         call us today 0385965110    0468574408<br>
<br>
card payment available<br>
<br>
30 mins $50<br>
<br>
45 mins $60<br>
<br>
60 mins $70<br>
<br>
10:00 am-8:00 pm 7 days<br>
<br>
contact: 0385552423<br>
<br>
• location: 52 bay rd, sandringham vic melbourne, australia<br>
<br>
<br>
• Location: 52 Bay Rd, Sandringham VIC, Australia<br><br></p>"
