_contact,_email,_fax,_tel,_website,business_address,business_category,business_id,business_name,business_tel,details_html
何健医生,nihao@adcess.com.au,,(03) 9418 8588,http://www.drkentkuswanto.com.au/,"Suite 102a 320 Victoria Parade, East Melbourne, VIC, 3002",Medical & Healthcare,9830,何健妇产科专家,,"<p class=""details"">何健 医生是澳大利亚墨尔本的妇产科执业专科医生。他在 Epworth Freemasons 妇产医院、圣文森 (St Vincent’s) 私立医院 和Mercy妇女医院为其私人患者提供治疗。何健还为 Box Hill、Werribee 和 Bundoora 提供会诊。<br>
<br>
何健于2004年毕业于墨尔本大学 (The University of Melbourne)。在医学院，他获得妇产科学业考试的最高分。他在墨尔本顶级妇女医院— Mercy 妇女医院和 Monash 医疗中心接受实习医生培训。这为他在复杂妇科手术和腹腔镜手术 (包括机器人手术) 方面积累了大量宝贵的临床经验和专业知识。他还为来自墨尔本顶级医学院—墨尔本大学和 Monash 大学的学生授课。<br>
<br>
何健在治疗各种女性妇科疾病方面拥有丰富经验，包括月经过多或不规律、卵巢囊肿、子宫肌瘤、子宫内膜异位症、宫颈涂片检查异常等。<br>
<br>
何健还为正常妊娠和高风险妊娠的女性提供治疗。他的目标是确保患者在整个妊娠及分娩过程中及时获得信息、准备充分并得到良好支持。妊娠和分娩令人兴奋和欣慰，但也会带来压力。重要的是，您与选择的产科医生交谈时感觉舒适，在整个妊娠和分娩过程中充满信心并获得良好支持。<br>
<br>
何健是一位印尼华侨。他在雅加达和新加坡长大，后定居墨尔本。他也可以讲普通话。<br>
<br>
预约网址：http://www.drkentkuswanto.com.au/<br><br></p>"
,,,03 9470 2904,,"342 High Street,Preston, VIC 3072",Medical & Healthcare,8623,Preston Smiles美容和牙医诊所,,"<p class=""details"">本诊所采用最先进的设备，仪器及材料治疗。我们的牙医师会花时间悉心去了解您的需求和提供一般家庭牙科，美容牙科服务包括：<br>
1、检查牙齿<br>
2、洗牙、漂白<br>
3、根管，补牙<br>
4、拔牙，种牙<br>
5、隐形畸牙<br>
6、牙冠和牙桥<br><br></p>"
,,,03 9858 3340,,"281 Thompsons Rd, Templestowe Lower, VIC 3107",Medical & Healthcare,7789,陈慧敏牙医,,"<p class=""details"">1、澳洲注册牙医<br>
2、墨尔本皇家牙科医院主治牙医师<br>
3、原上海第二医科大学附属第九人民医院口腔科主治医师<br>
具有十九年牙科临床经验<br>
治疗项目：补牙、拔牙、镶牙、洁牙、儿童牙科、根管治疗、美容牙科。<br><br></p>"
,,,03 9427 7667,,"85 Eizabeth St, Richmond, VIC 3121",Medical & Healthcare,7780,Richmond Dental Surgery,,"<p class=""details"">现代化诊所<br>
1、口腔检查+洗牙<br>
2、各类牙科保险如Medibank，HCF等指定牙医<br>
治疗：所有牙科治疗， 预防保健。<br>
所有牙医都是墨尔本大学牙科毕业，现新聘华人牙医陈美馨，可以讲英文，普通话和福清话。<br>
营业时间：周一周五9am - 6pm  周六9am - 5pm<br><br></p>"
,,,03 9874 2075 / 03 9874 2502,,"suite 5,329 Mitcham Rd, Mitcham, VIC 3132",Medical & Healthcare,7781,李和平牙医,,"<p class=""details"">澳洲注册牙医、澳洲牙科医学会员、中国山东医科大学牙医学士硕士、墨尔本大学牙医学博士。<br>
服务项目：<br>
1、补牙、拔牙、镶牙<br>
2、根管治疗<br>
3、牙冠牙桥<br>
4、洁牙美白<br>
5、牙齿美容<br>
6、种植牙<br>
7、拔智慧齿<br>
8、牙龈病<br>
9、儿童牙医<br>
门诊时间：周一至周五9:00am - 5:30pm 周六 9:00am - 5:00pm<br><br></p>"
,,,03 9899 2980,,"1st.Floor 587-589 Station St, Box Hill, VIC 3128",Medical & Healthcare,7782,张牙医务所,,"<p class=""details"">我们提供以下治疗服务：<br>
儿童牙科、矫正牙科、美容牙科、预防牙科、根管牙科、保养牙科、牙周病科、种植牙科、牙冠牙桥、无痛拔牙、拔智慧齿。<br>
诊疗时间：周一至周五 10am - 6pm 周六 9am - 1pm<br><br></p>"
,,,03 9558 5756,,"23 Balmoral Ave,Springvale, VIC 3171",Medical & Healthcare,7783,牙医诊所,,"<p class=""details"">诊疗项目：儿童牙科、拔智慧齿、美容牙科、牙冠牙桥、无痛拔牙、根管牙科、牙周病科、种植牙科、预防牙科、洁牙美白、矫正牙科。<br>
诊疗时间：周一至周六 8:30am - 6:00pm<br><br></p>"
,,,（03）9858 3340,,"281 Thompsons Rd,Templestowe Lower, VIC 3107",Medical & Healthcare,6845,陈慧敏牙医,,"<p class=""details"">澳洲注册牙医，墨尔本皇家牙科医院主治牙医生<br><br></p>"
,,,（03）9887 9009,,"Suit 1, 37A Railway Parade North, Glen Waverley, Vic 3150",Medical & Healthcare,6846,樊医生牙医,,"<p class=""details"">常规牙保健，补牙，拔牙，镶牙，美容牙齿 儿童牙科<br><br></p>"
,,,（03）9898 6701,,"2 Kangerong Rd, Box hill VIC, 3128",Medical & Healthcare,6847,蘇良裕牙科医生,,"<p class=""details"">新加坡大学牙医学科学士<br>
<br>
精通英语，国语，闽南语，潮州话等<br><br></p>"
,,,0499 654 438 ,,"990 Victoria Road, West Ryde, NSW 2114",Medical & Healthcare,4859,陸瑋 - Wei Lu,,"<p class=""details"">Wei Lu 陆玮<br>
<br>
澳大利亚注册心理咨询师(Psychologist)<br>
本科: 西悉尼大学(UWS)心理学 - BPsych<br>
硕士: 悉尼大学(USYD)大脑与思维科学 - MBMSc<br>
澳大利亚心理学协会准会员 - Assoc. MAPS<br>
心理咨询师注册号 (AHPRA Registration No.): PSY0001153315<br>
<br>
主要咨询/治疗内容：<br>
• 抑郁<br>
• 焦虑<br>
• 睡眠问题<br>
• 压力与情绪相关问题<br>
• 长期神经痛<br>
• 长期疲劳<br>
• 及其他生活，学习，工作方面有关困扰，等<br>
<br>
收费(只收现金)：<br>
周一至周五 - $83.25, 凭收据Medicare 100%报销<br>
周六 - $105.00, 凭收据Medicare报销$83.25 (即只需承担差价$21.75)<br>
<br>
地址：<br>
West Ryde Medical Centre（西莱德医疗中心）<br>
990 Victoria Road<br>
West Ryde, NSW 2114<br>
West Ryde Medical Centre距离West Ryde火车站约200米，步行2分钟即达。<br>
<br>
咨询/预约电话：0499 654 438 (中文/英文)<br>
<br>
<br>
认知误区：有病的人才会去心理咨询吗？<br>
<br>
寻求心理咨询的人绝大部分的人都是心理健康的正常人。他们在生活中遇到了自己无法解决的问题，比如学习问题丶人际交往问题丶恋爱问题丶家庭关系问题丶子女教育问题丶职业选择等问题。这些问题都是我们正常人生活的一部分，寻求专业人士的帮助是他们寻求心理咨询的主要动机。<br>
<br>
心理咨询对你有哪些帮助?<br>
<br>
心理咨询不是替来访者解决问题，而是引导人自助。心理咨询也不为来访者做选择丶做决定，而是引导其自己负起责任。通过心理咨询，来访者可以在以下方面获得助益，也可以此作为判断心理咨询效果的部分标准：具体地讲，心理咨询可以在几个个方面为你提供支持和帮助：<br>
1丶给你提供一个安全私密的空间倾诉空间，让你宣泄心理的痛苦与烦恼；<br>
2丶教会你管理自己的情绪，使你拥有积极稳定的情绪，避免罹患各种情绪障碍，如抑郁症丶躁狂症等；<br>
3丶帮助你学会正确认识自我和周围世界，使你拥有完善的认知体系，避免因为错误归因而导致种种失败；<br>
4丶帮助你恢复爱的能力，使你学会幸福地工作丶幸福地生活丶幸福地去爱；<br>
5丶使你拥有健全的人格，摆脱自卑丶自恋丶自闭等不良心态，从而更好地投入到学习丶工作和生活中去；<br>
6丶帮助你摆脱因失业丶失恋丶离异造成的痛苦，教会你应付生活中种种挫折的方法；<br>
7丶为你提供职业咨询指导，帮助你在人生重大问题上正确独立地抉择；<br>
8丶帮助你度过人生各个发展阶段的种种危机，平安地完成人生的发展任务。  <br><br></p>"
,,,02 9808 3333,,"990 VICTORIA RD, WEST RYDE NSW 2114",Medical & Healthcare,3303,WEST RYDE 醫療中心 WEST RYDE MEDICAL CENTRE,,"<p class=""details""><br><br></p>"
,,,02 9413 1844,,"1/F 453B VICTORIA AVE, CHATSWOOD NSW 2067",Medical & Healthcare,1644,何國勳矯正整形牙醫專科(澳洲及英國專家) HO KUAT ORTHODONTIST,,"<p class=""details""><br><br></p>"
,,,02 9415 2338,,"SUITE 4, FL. 1, 379 VICTORIA AVE, CHATSWOOD NSW 2067",Medical & Healthcare,1495,葉偉生醫生 IP WILSON W.,,"<p class=""details""><br><br></p>"
,,,02 9904 8993,,"362 VICTORIA AVE, CHATSWOOD NSW 2067",Medical & Healthcare,1492,鄭嘉銘醫生 CHENG CHARLES,,"<p class=""details""><br><br></p>"
,,,(03)9328 3383,,"605 Elizabeth Street, Melbourne, Vic, 3000",Medical & Healthcare,6838,北墨尔本诊所,,"<p class=""details"">Mon,Thu, Fri: 9:30am-5:30pm; Tue: 9:30am-1:30pm; Sat:9:30am-4:30<br><br></p>"
Dr. Toan Lu,,,（03）9558 4588,,"21 Balmoral Ave, Springvale 3171",Medical & Healthcare,6848,卢满全牙医,,"<p class=""details"">提供国语，越南语，柬埔寨，潮州话，粤语服务补牙拔牙牙齿美容<br><br></p>"
,,,（03）9560 7366,http://www.kingswaymedicalclinic.aom.au,"Melbourne, VIC 3000",Medical & Healthcare,6956,新家医诊所,,"<p class=""details"">荣耀家医诊所位于Glen Waverley火车站对面,交通便利. 提供多种国语言服务: Dr.John (普通话，台语) Dr.Yu (普通话,粤语) Dr.Hong (国语,粤语,马来语,客家语) Dr.Kim (韩语,基本中文) Dr.Amalan (印度语)<br><br></p>"
,inquiries@psychocare.org,,0413 698 564,,"Melbourne, VIC 3000",Medical & Healthcare,6957,墨尔本博爱心理咨询及治疗,,"<p class=""details"">墨尔本博爱心理咨询及治疗简介 随着移民及留学人员的增长，墨尔本地区华人对心理咨询及治疗服务的需求与日俱增，但由于墨尔本华人心理咨询师的匮乏,尤其说普通话的心理从业人员的短缺, 为广大华人的生活带来不便，一部分人甚至专程回国寻求心理医生的帮助，但是这样颇显杯水车薪。为了满足华人的这一需求，墨尔本博爱心理咨询于2011年2月正式面向广大华人朋友，提供专业的心理咨询及治疗服务。我们的服务内容包括抑郁、焦虑、家庭教育、感情关系、情绪控制、行为控制、自信训练等一些列心理健康问题。欢迎华人朋友来电来函进行垂询及预约。我们也非常欢迎大家能够对我们的服务提出宝贵意见。<br><br></p>"
,,,03 9939 4859 / 0420 967 092,,"548 Camberwell Rd,Camberwell, VIC 3124",Medical & Healthcare,7790,欧亚牙科,,"<p class=""details"">欧亚博士有20余年中澳牙科临床经验，全科牙医，技术全面，细致耐心，亲切友善。<br>
治疗专案：牙科预防及保健洁牙、补牙、牙周病治疗、根管治疗、拔牙、儿童牙病、牙科美容。<br><br></p>"
,,,（03）9013 9791,,"471 CENTRE RD,Bentleigh, VIC 3204",Medical & Healthcare,6958,MEDI7 BENTILEIGH,,"<p class=""details"">我们非常高兴地向您推荐: DR. QIAN ZENG (国语) 在本诊所为华人朋友提供诊疗服务<br><br></p>"
jane,,,（03）9521 1777,http://www.avenueplasticsurgery.com,"20 The Avenue, Windsor VIC 3181",Medical & Healthcare,6959,整形医院AVENUE,,"<p class=""details"">假体隆胸，抽脂减肥，眼睛鼻子整形<br>
<br>
肉毒杆菌注射<br>
<br>
镭射祛斑，脱毛<br><br></p>"
,youmakemesmile@y7mail.com,,03 9579 0111 / 0435 919 258,,"174 East Boundary Road , Bentleigh East, VIC 3165",Medical & Healthcare,7791,You Make Me Smile,,"<p class=""details"">我们是澳洲注册牙齿矫正专科医生，拥有30年牙齿矫正临床经验，而且是墨尔本大学神经科教授。<br>
我们的专科医生可以用流利的国语以及粤语与您交流沟通，解答您的疑惑。确保您清楚明白一切有关治疗的情况。<br>
我们采用不需拔牙的治疗方法，只会在需要改善面部美观的时候考虑是否拔牙。<br>
免费矫齿咨询<br><br></p>"
,,,03 9857 7157 / 03 9857 3188,,"271 Belmore Ed, Balwyn North, VIC 3104",Medical & Healthcare,7784,姜军牙医诊所,,"<p class=""details"">澳大利亚注册牙医、澳洲牙医协会会员、澳洲悉尼大学医学硕士、中国浙江大学临床口腔医学学士、澳洲医学科学家。<br>
新添置：1、最先进的德国sirona综合牙科治疗系统 2、最先进的德国Vistascan数码X光摄片系统 3、最新的德国Sirocam口腔内窥镜<br>
门诊：牙体保存科、牙周病科、牙内科、牙外科、牙科修复、牙科预防、牙科美容。<br><br></p>"
,,,03 9898 6701 / 0404 033 910,,"2 Kangerong Rd,Box Hill, VIC 3128",Medical & Healthcare,7788,苏良裕牙科医师,,"<p class=""details"">新加坡大学牙科学学士、伦敦大学牙床专业科硕士、英国皇家牙科预防学院士<br>
保养牙科、义齿牙冠牙桥、美容牙科、种植牙、根管治疗、口腔外科、预防牙科、假牙修复。<br><br></p>"
,glendentalcare@optusnet.com.au,,03 9562 0323 / 03 9562 2123,,"434-436 Springvale Rd,Glen Waverley, VIC 3150",Medical & Healthcare,7933,Glen Dental Care,,"<p class=""details"">牙齿矫正、牙齿种植、根管治疗、无痛拔牙、各式假牙、牙冠牙桥、洁牙漂白、根治口臭、牙周病及牙龈病治疗。<br><br></p>"
Robert Chen,latonchina@gmail.com,,03 9873 76976 / 0406 916 666,,"Unit 15,23A Cook Rd,Mitcham, VIC 3132",Medical & Healthcare,8307,OMAPA HOME SUPPLIES,,"<p class=""details"">两款经典高点按摩椅。<br>
1、A7V按摩椅<br>
有效按摩面积增加70%、行业首创倒7型L导轨有效行程110cm、实现任何姿势从头部到臀部的全方位按摩<br>
2、RT-6700按摩椅<br>
全新仿泰式拉伸按摩、零重力按摩体验、L型超长按摩行程、全身上下多气囊按摩、一键平移按摩享乐、最奢华贴心享受。<br><br></p>"
,,03 9841 6609,03 9841 6608,,"1032 Doncaster Rd,Doncaster East, VIC 3109",Medical & Healthcare,8365,黃環牙醫,,"<p class=""details"">悉尼大学牙科学士，华西医科大学牙科学士、硕士、博士，澳洲澳洲牙医学会会员，原华西医科大学口腔医学院副教授。<br>
治疗项目：洁牙、补牙、拔牙，根管治疗，各式活动及固定假牙，牙齿美容漂白，牙周病预防及治疗，儿童牙病预防及治疗。<br><br></p>"
,,,03 8375 0388,,"76 Boardwalk Bvd,Point Cook, VIC 3030",Medical & Healthcare,8527,张秀杰牙科诊所,,"<p class=""details"">由专业人士精心设计的Point Cook 第一家华人诊所。配备最先进的设备，环境舒适优雅，你可以边看电视边接受治疗，放松愉快。<br>
治疗项目：<br>
常规检查，预防牙科，儿童牙科，牙周病科，根管治疗，牙科急诊，无痛拔牙，牙齿美容，补牙洁牙，牙齿漂白，局部活动假牙，全部活动假牙，烤瓷牙冠，固定桥。<br><br></p>"
,toorongadentistry@gmail.com,,03 9822 7006,http://www.toorongadentisty.com.au,"1,02/1 Crescent Rd,Glen Iris, VIC 3146",Medical & Healthcare,8594,Tooronga Family Dentistry,,"<p class=""details"">我们服务包括：<br>
1、普通牙科：检查、洗牙、补牙<br>
2、根管治疗<br>
3、各种牙周疾病：牙龈出血、牙齿松动、牙周手术、除口腔异味<br>
4、拔牙：普通拔牙、手术拔牙、拔智牙<br>
5、牙齿修复：牙冠、牙桥<br>
6、儿童牙科：儿童牙病的预防和治疗<br>
7、美容牙科：牙齿漂白，牙齿美容<br>
8、可提供镇静剂，使病人在放松的状态下进行治疗<br>
9、HCF、CBHS指定牙医。<br><br></p>"
,,03 8348 5511,03 8348 5500,,"234 Station Rd,Cairnlea, VIC 3023",Medical & Healthcare,8622,顶峰牙医诊所,,"<p class=""details"">拥有20年中澳牙科临床经验，为您诚信提供以下诊疗项目：<br>
1、儿童牙科<br>
2、无痛拔牙，外科手术拔牙，拔智齿<br>
3、口腔病预防及治疗<br>
4、牙齿美容、美白<br>
5、牙冠牙桥<br>
6、根管牙科<br><br></p>"
kitty,support@bestong.com.au,,0452488168,http://www.successcounselling.org,"123 Collins St, Melbourne VIC 3000",Medical & Healthcare,9332,成功心理咨讯 SUCCESS COUNSELLING SERVICES,,"<p class=""details"">澳洲心理諮詢協會註冊諮商師/治療師主理<br>
專業諮商輔導: 婚姻、家庭、親子關係問題<br>
心理/情緒治療: 自卑, 憂鬱, 焦慮, 怒氣,癮好<br>
電話諮詢 （可免费回拨电话至全澳洲，中国，美国，加拿大，台湾）    <br>
更多詳情請訪問網站www.successcounselling.org<br>
Mobile: 0438 668 689, 0452488168<br>
Wechat:  aohuaxinlifudao<br><br></p>"
steven,aumassagesupply@gmail.com,微信：aumassagesupplies,0403 560 099,https://www.massagewholesale.com.au/,"Kilsyth South, VIC 3137",Medical & Healthcare,12116,AU Massage,,"<p class=""details""><img src=""Photo_links/Melbourne/12116_V1.PNG"" class=""logo"" width=""110"" alt=""AU Massage Company Logo"">按摩工坊创立于2013年，已成为澳大利亚最大的美容按摩用品批发零售商之一。公司主营各类按摩足浴用品、美容耗材、专业器材设备。公司有物流仓库位于墨尔本市东区，绝大部分货物都可以做到下单1个工作日内出货；另有客户自提服务，30分钟车程到达墨尔本东南区各大Shopping Center。我们有全澳产品配送服务，货物可直达澳洲境内任何区域。<br>
<br>
如果您想自己建立按摩店生意，本公司能为您提供专业的全套设计方案。包括店面整体设计和室内装修，Logo、价格单、海报、名片、宣传单的设计制作等，以及品牌化产品定制的一站式服务。  <br>
<br>
我们会以最优秀的服务、最优质的产品换取您的信赖，建立长期友好的合作伙伴关系。<br>
<br>
客服经理<br>
联系电话 0403 560 099<br>
微信：aumassagesupplies<br>
网站：https://www.massagewholesale.com.au/<br>
墨尔本Warehouse自提地址：Factory 3/1-3 Eastspur Ct, , Kilsyth South VIC 3137 Australia（需提前下单预约）<br>
墨尔本以外地区，请致电咨询具体运费。<br><br></p>"
,support@bestong.com.au,,0423 082 148 / 03 9890 6683,,"Box Hill Central North Shopping Centre, 17-21 Market Street, Box Hill VIC 3128,",Medical & Healthcare,12233,康惠齿科 Comfy Smiles Denture,,"<p class=""details"">(黄志刚牙医诊所内 找William)专业制作和修补 各类活动假牙及护牙套（国，英，粤语，客家话）<br>
*欢迎维多利亚州的义大利计划（VDS）券<br>
诊疗时间：周一至周五9：00-17：00 周六：9：00-13：00<br><br></p>"
,support@bestong.com.au,,03 9898 9434,,"308 Middleborough Rd, Blackburn VIC 3130",Medical & Healthcare,12234,Smile to Go 牙医诊所,,"<p class=""details""><img src=""Photo_links/Melbourne/12234_V1.png"" class=""logo"" width=""110"" alt=""Smile to Go 牙医诊所 Company Logo"">Dr.Shaun Wang DDS (Melb Uni)及其团队提供最专业的牙科服务。美容牙科：陶瓷套冠、贴面、牙齿美白；诊疗牙科：口腔检查、洗牙、补牙、假牙、牙桥，根管治疗、牙龈治疗；新技术做牙冠：德国Sirona Cerec 3D 齿雕，一 次到访全部解决 省时省力（中英文服务）<br><br></p>"
,support@bestong.com.au,,(03) 9877 9706,,"46/66-104 Springfield Rd, Blackburn VIC 3130",Medical & Healthcare,12235,牙科诊所 Relax Dental Facial Care,,"<p class=""details""><img src=""Photo_links/Melbourne/12235_V1.png"" class=""logo"" width=""110"" alt=""牙科诊所 Relax Dental Facial Care Company Logo"">用心专业的牙科诊治 给您温暖关爱的服务体验<br><br></p>"
,support@bestong.com.au,,(03) 9831 3288,,"379/381 Whitehorse Rd, Balwyn VIC 3103",Medical & Healthcare,12237,世纪牙科诊所,,"<p class=""details""><img src=""Photo_links/Melbourne/12237_V1.png"" class=""logo"" width=""110"" alt=""世纪牙科诊所 Company Logo"">牙齿、美白 、补牙 、植牙 、牙桥牙冠 、根管治疗 、口腔卫生 、儿童牙科<br><br></p>"
,dentist.highfieldpark@gmail.com,,(03) 9836 6624,,"102 Highfield Rd, Camberwell VIC 3124",Medical & Healthcare,12236,董子平牙医,,"<p class=""details""><img src=""Photo_links/Melbourne/12236_V1.png"" class=""logo"" width=""110"" alt=""董子平牙医 Company Logo"">BDSc(Melb) MSc(London) MSc(Frankurt)<br>
经历： 均行医二十年以上，澳洲注册牙医，澳洲牙医学会会员，英国注册牙医<br>
语言：英、华、粤、福建与马来<br>
诊疗项目： 一般牙科<br>
・ 常规牙科预防保健<br>
・ 补牙（包括根管治疗）<br>
・ 拔牙（包括智齿拔出）<br>
・ 镶牙（包括各项固定与活动假牙）<br>
・ 牙龈病及牙周病预防与治疗<br>
・ 儿童牙科<br>
・ 人工植牙（德国法兰克福哥德大学种植学硕士）<br>
・ 美容牙科（英国伦敦大学美容修复学硕士）<br>
服务宗旨：<br>
・ 专业技术 ・ 丰富经验 ・ 高温杀菌 ・ 卫生安全・ 热忱真切 ・ 针对病患个别需求计划治疗<br>
接受一切私人健康保险<br>
门诊时间： 周一至周六<br><br></p>"
,support@bestong.com.au,,03 9841 6608,,"1032 Doncaster Rd, Doncaster East VIC 3109",Medical & Healthcare,12238,黄环牙医,,"<p class=""details"">悉尼大学牙科学士，华西医科大学牙科学士、硕士、博士，澳洲澳洲牙医学会会员，原华西医科大学口腔医学院副教授。<br>
治疗项目：洁牙、补牙、拔牙，根管治疗，各式活动及固定假牙，牙齿美容漂白，牙周病预防及治疗，儿童牙病预防及治疗。<br><br></p>"
,reception@waverleyroaddental.com,,03 9807 9961,,"Waverley Rd, Mount Waverley VIC 3149",Medical & Healthcare,12240,Waverley Road Dental 牙科医生,,"<p class=""details""><img src=""Photo_links/Melbourne/12240_V1.png"" class=""logo"" width=""110"" alt=""Waverley Road Dental 牙科医生 Company Logo"">牙科医生<br>
Dr Xuan Tran<br>
Dr Jennifer Jiang<br>
Dr John Khamtanh<br>
<br>
牙齿矫形/牙套 $2500起<br>
立即致电 免除$60问诊费 (可从后续治疗费中返还)<br>
03 9807 9961 国、粤、越南话牙医<br>
16岁及以下儿童每6个月可享受1次免费牙齿检查及洗牙(保险公司支付您的费用)<br>
最新植牙科技，计算机引导微创<br>
植牙技术，仅$3200起。<br>
16岁以上？寻找新的牙医？<br>
立刻致电即可享受首次免费牙齿检查及洗牙<br>
(保险公司支付您的费用)<br><br></p>"
,citydentalcare200spencer@gmail.com,,03 9600 1123,http://www.citydentalcare.com.au,"200 Spencer Dtreet,Melbourne, VIC 3000",Medical & Healthcare,7786,CITY DENTAL CARE,,"<p class=""details"">全新的现代化诊所<br>
1、电脑化管理系统，完全摒弃传统的手写病例。<br>
2、软组织镭射手术刀，减少伤口流血，降低感染几率，促进愈合。<br>
3、数码X线机，不需要胶片，最少放射线计量，最大限度降低对人体和环境的危害。<br>
4、数码化模型调配机，保证最精确的模型灌制，确保牙冠，牙桥及义齿的准确，密合。<br>
5、数位镭射牙齿漂白仪，90分钟快速漂白牙齿。<br>
七天开业，可电话或网上预约<br><br></p>"
,ekdentalsurgery@gmail.com,,03 9887 8787,,"230 Springvale Rd, Glen Waverley VIC 3150",Medical & Healthcare,12241,叶医师牙科诊所 EK Dental Surgery,,"<p class=""details""><img src=""Photo_links/Melbourne/12241_V1.jpg"" class=""logo"" width=""110"" alt=""叶医师牙科诊所 EK Dental Surgery Company Logo"">Dr.Lee Ching Ek BDSc (Singapore) L.D.S. (VIC)–专长于人工植牙●牙齿矫正●智齿拔除 (国粤英语服务)<br><br></p>"
Dr Daniel Tong,info@eppinghighdental.com.au,,0388045778,https://eppinghighdental.com.au,"465 High St, Lalor, VIC 3075",Medical & Healthcare,11498,Epping High Dental,,"<p class=""details""><img src=""Photo_links/Melbourne/11498_V1.png"" class=""logo"" width=""110"" alt=""Epping High Dental Company Logo"">At Epping High Dental we aim to create an environment where respect is earned through trust and commitment with professionalism at the core. We are a proud supporter of good causes including the Australian Dental Health Foundation, and the National Dental Foundation. Epping High Dental has been purpose built to create a wonderful positive experience from the moment you enter the door through to the time you are leaving the practice. With top of the range equipment including Dental Chairs, PSP plates and more. Epping High Dental strives to grow and connect with each and every human being that enters our doors.<br><br></p>"
,dentist@oakleighdental.com.au,03 9568 7236,(03) 9568 8142,http://oakleighdental.com.au,"2 Station Street, Oakleigh, VIC 3166",Medical & Healthcare,12244,Oakleigh牙科诊所 Oakleigh Dental Care,,"<p class=""details""><img src=""Photo_links/Melbourne/12244_V1.jpg"" class=""logo"" width=""110"" alt=""Oakleigh牙科诊所 Oakleigh Dental Care Company Logo"">口腔检查、洗牙、补牙、假牙和牙桥等；矫正治疗：牙箍和隐形牙套(Braces and Invisalign)；根管治疗、牙龈治疗、种植牙牙齿美容：美白牙齿(Phillip’s Zoom Whitening、烤瓷冠、牙齿贴面等)；我们的无痛治疗服务包括：局麻、全麻和镇静睡眠疗法。选用“Fastbraces快速矫正牙齿”新技术使矫牙更省时、省钱、美观<br><br></p>"
,reception@sdgdental.com.au,,(03) 9887 0888,https://www.sdgdental.com.au,"8/249 Stud Road, Wantrina South, VIC 3152",Medical & Healthcare,12245,SDG 牙科,,"<p class=""details""><img src=""Photo_links/Melbourne/12245_V1.png"" class=""logo"" width=""110"" alt=""SDG 牙科 Company Logo"">我们的诊所已成为墨尔本东南区标志性的牙科中心，并继续成长和向公众提供广泛全面的服务.在这里您可以享有完整的牙科护理,从轻微的修复到复杂的手术，包括普通牙科、儿童牙科、牙齿矫正以及单颗、多颗植牙，全口换新牙（all on 4）等.<br><br></p>"
