_contact,_email,_fax,_tel,_website,business_address,business_category,business_id,business_name,business_tel,details_html
,,,02 9349 2040,,"791 ANZAC PDE, MAROUBRA NSW 2035",Denture & Dentists,1704,陳益萬牙科醫生 TAN JEFFREY J.A.,02 9349 2040,"<p class=""details""><br><br></p>"
,,,02 9764 2222,,"24 THE CRS, HOMEBUSH NSW 2140",Denture & Dentists,1686,DENTURES & MOUTHGUARDS DIRECT,02 9764 2222,"<p class=""details""><br><br></p>"
,,,02 9281 9133 / 9281 4217,,"SUSSEX MEDICAL CENTRE SUITE 501, LEVEL 5, 401 SUSSEX ST, HAYMARKET",Denture & Dentists,1680,祁敬之牙科醫生 DHI SAMUEL C.C.,02 9281 9133 / 9281 4217,"<p class=""details""><br><br></p>"
,,,02 9580 7225,,"176 FOREST RD, HURSTVILLE NSW 2220",Denture & Dentists,1695,牙醫蘇頌銘 SO MING DENTAL SURGEON,02 9580 7225,"<p class=""details""><br><br></p>"
,,,02 9570 6833,,"SUITE 3, HURSTVILLE CITY MEDICAL CENTRE, 185A FOREST RD, HURSTVILLE",Denture & Dentists,1696,蘇繼昌牙科醫生 SO STEPHEN K.C.,02 9570 6833,"<p class=""details""><br><br></p>"
,,,02 9502 2201,,"244 REAR, KINGSGROVE RD, KINGSGROVE NSW 2208",Denture & Dentists,1698,謝恆達牙科醫生 CHEAH DONALD H.T.,02 9502 2201,"<p class=""details""><br><br></p>"
,,,02 9261 2788,,"388 SUSSEX ST, HAYMARKET NSW 2000",Denture & Dentists,1682,駱正達牙科醫生 LOK KENNY,02 9261 2788,"<p class=""details""><br><br></p>"
,,,02 9267 7174,,"G/F 377 SUSSEX ST, HAYMARKET NSW 2000",Denture & Dentists,1677,鐳射無痛補牙中心 陳培漢牙醫 CHEN RICHARD (SINCE 1987),02 9267 7174,"<p class=""details""><br><br></p>"
,,,02 9797 9389,,"90 RAMSAY ST, HABERFIELD NSW 2045",Denture & Dentists,1676,吳博仁牙科醫生 NG JAMES P.Y.,02 9797 9389,"<p class=""details""><br><br></p>"
,,,02 9713 4229,,"SUITE 2, 1/F, 103 GREAT NORTH RD., FIVE DOCK",Denture & Dentists,1670,聯合牙科醫療中心 DENTAL UNITED,02 9713 4229,"<p class=""details""><br><br></p>"
,,,02 9804 7046,,"1/F 204 ROWE ST, EASTWOOD NSW 2122",Denture & Dentists,1658,何國勳矯正整形牙醫專科(澳洲及英國專家) HO KUAT ORTHODONTIST,02 9804 7046,"<p class=""details""><br><br></p>"
,,,02 9727 7444,,"1 SPENCER ST, FAIRFIELD NSW 2165",Denture & Dentists,1667,鐘顯儉牙科醫生 CHUNG RICHARD,02 9727 7444,"<p class=""details""><br><br></p>"
,,,02 9436 4698,,"SUITE 1, GROUND FLOOR FRANKLYN COURT, 126 SHIRLEY RD, CROWS NEST",Denture & Dentists,1654,龐自勉牙醫,02 9436 4698,"<p class=""details""><br><br></p>"
,,,02 9605 9781,,"17 BELMONT RD, GLENFIELD NSW 2167",Denture & Dentists,1673,CASULA & GLENFIELD DENTURE CLINICS,02 9605 9781,"<p class=""details""><br><br></p>"
,,,02 9874 7580,,"SHOP 25/4, 1 LAKESIDE RD, EASTWOOD NSW 2122",Denture & Dentists,1656,張德聲牙科醫生 CHEUNG DANIEL T.S.,02 9874 7580,"<p class=""details""><br><br></p>"
,,,02 9413 1844,,"1/F 453B VICTORIA AVE, CHATSWOOD NSW 2067",Denture & Dentists,1644,何國勳矯正整形牙醫專科(澳洲及英國專家) HO KUAT ORTHODONTIST,02 9413 1844,"<p class=""details""><br><br></p>"
,,,02 9743 4001,,"10/103 MAJORS BAY RD, CONCORD NSW 2137",Denture & Dentists,1653,秦建平牙科醫生 TSUN GARRY,02 9743 4001,"<p class=""details""><br><br></p>"
,,,02 9415 1333,,"SHOP 2B, 71-73 ARCHER ST, CHATSWOOD NSW 2067",Denture & Dentists,1643,何鴻勳牙科醫生 HO ALBERT DENTAL SURGEON,02 9415 1333,"<p class=""details""><br><br></p>"
,,,02 9726 2666,,"4/48 PARK RD, CABRAMATTA NSW 2166",Denture & Dentists,1626,黎立斌牙科醫生 LEE BENJAMIN L,02 9726 2666,"<p class=""details""><br><br></p>"
,,,02 9873 3039,,"33 Rembrandt St, CARLINGFORD NSW 2118",Denture & Dentists,1637,張新維牙科醫生 CHEUNG SONNY,02 9873 3039,"<p class=""details""><br><br></p>"
,,,02 9726 4313,,"51 JOHN ST, CABRAMATTA NSW 2166",Denture & Dentists,1623,葉昌雄牙醫 IP RODMAN,02 9726 4313,"<p class=""details""><br><br></p>"
,,,02 9526 2090,,"28 PRESIDENT AVE, CARINGBAH NSW 2229",Denture & Dentists,1636,陳國梁牙科醫生 CHAN AMBROSE,02 9526 2090,"<p class=""details""><br><br></p>"
,,,02 9787 3473 / 0416 268 368 / 0431 646 566 ,http://WWW.GENTLEDENTIST.COM.AU,"1/F., 264 BEAMISH ST, CAMPSIE NSW 2194",Denture & Dentists,1632,陳星航牙科醫生 CHANSAMSON,02 9787 3473 / 0416 268 368 / 0431 646 566 ,"<p class=""details"">全年无休<br>
<br>
洗牙丶漂白牙齿<br>
补牙脱牙<br>
根管治疗<br>
牙齿矫形美化<br>
美丽瓷片<br>
活动及固定假牙<br>
牙套丶牙托<br>
口腔外科<br>
种植牙齿<br>
<br>
另聘请新牙医加盟<br>
<br>
特别推出以下最新技术：IMTEC微型植牙，假牙固定方法<br>
是小心儿女给父母的最佳礼物<br>
<br>
只需一小时，一个步骤，即时可用！<br>
<br>
最新科技--镭射漂白，只需一小时，便能拥有洁白无暇的牙齿<br>
<br>
夜间牙医门诊：晚间7时以后 专为上班人士而设 周一至周日，敬请预约<br>
<br>
请向我们咨询如何利用MEDICARE支付你的牙医费用 <br><br></p>"
,,,02 9755 9406,,"SHOP 4/119A JOHN ST, CABRAMATTA NSW 2166",Denture & Dentists,1620,BDS LEAP SON,02 9755 9406,"<p class=""details""><br><br></p>"
,,,02 9747 8699,,"SHOP 2, 11-17 BURLEIGH ST, BURWOOD NSW 2134",Denture & Dentists,1617,何祥德矯齒專科醫生 HOGARETH,02 9747 8699,"<p class=""details""><br><br></p>"
,,,02 9838 9484,,"42 MERINDAH RD, BAULKHAM HILLS NSW 2153",Denture & Dentists,1609,陳偉豪牙科醫生 CHAN W.,02 9838 9484,"<p class=""details""><br><br></p>"
,,,02 9708 2024,,"LEVEL 2, BANKSTOWN SQ, BANKSTOWN NSW 2200",Denture & Dentists,1608,張啟正牙科醫生 CHANG ALAN,02 9708 2024,"<p class=""details""><br><br></p>"
Dr.Yi Su,info@curedental.com.au,parradentalcentre,0450633757,http://www.curedental.cn,"69 Macquarie Street, Parramatta, NSW, 2150",Denture & Dentists,9654,Cure牙科 | 悉尼parramatta牙医诊所,0450633757,"<p class=""details""><img src=""Photo_links/Sydney/9654_V3.jpg"" class=""logo"" width=""105"" alt=""Cure牙科 | 悉尼parramatta牙医诊所 Company Logo"">悉尼牙医 苏毅牙医的诊所悉尼Cure牙科位于悉尼Parramatta市中心，距离火车站步行5分钟，提供的牙科服务包括检查洗牙，牙周病治疗，儿童牙科，树脂材料补牙，根管治疗，牙冠（牙套）修复，智齿拔除，牙齿美白及贴面，牙齿矫正（传统牙套矫正）和隐适美（invisalign矫正）以及种植牙。<br>
<br>
悉尼Cure 牙科诊所的牙医均出生在中国大陆，并在澳洲接受专业的牙科高等教育，既能很好的与您沟通，又具有澳洲规范化的牙科操作，并向您承诺我们所使用的器材用具全部严格按照澳洲牙科消毒标准，使您看牙可以安心看牙。<br>
<br>
我们接受所有澳洲的私人医疗保险，检查洗牙x光检查不收差价,其它治疗价格合理；欢迎您微信或电话进行咨询预约。   <br>
微信号：parradentalcentre<br>
网上预约：https://www.curedental.cn/book-online/  <br>
诊所电话：02 9635 6888<br><br></p>"
Chitty,reception@six12dental.com.au,,9558 6656,http://sixtwelvefamilydental.com.au,"Shop 1, 612 New Canterbury Road, Hurlstone Park, NSW 2193",Denture & Dentists,10393,Six Twelve Family Dental,9558 6656,"<p class=""details""><img src=""Photo_links/Sydney/10393_V7.jpg"" class=""logo"" width=""105"" alt=""Six Twelve Family Dental Company Logo"">龚青颖 牙科医师 （悉尼大学荣誉学位毕业）<br>
- 悉尼大学牙科一等荣誉学士 <br>
- 悉尼大学Dr Henry Bruce Maxwell 大奖<br>
- 悉尼大学医学科学学士<br>
- 澳大利亚牙科学会会员<br>
- 牙科委员会认可牙医<br>
- 隐适美认证牙医<br>
- Smile Fast 认证牙医<br>
<br>
林伟恩 牙科医师 （悉尼大学毕业）<br>
- 悉尼大学牙科学士<br>
- 墨尔本大学医学科学一等荣誉学士<br>
- 澳大利亚牙科学会会员<br>
- 牙科委员会认可牙医<br>
- Clear Correct 认证牙医<br>
- Smile Fast 认证牙医<br>
<br>
<br>
龚医生和林医生在悉尼南区Hurstville 华人圈里照顾了无数个有看牙需要的病人。Six Twelve Family Dental 是我们两夫妇携手开的全新家庭牙医诊所。 <br>
<br>
我们Six Twelve Family Dental在爱与关怀的亲切问诊中， 透过完善尖端的科学仪器， 提供最全的治疗项目， 达成最满意的医疗效果。 我们有最耐心又温柔的的医生， 以详细又贴心的说明， 降低病人治疗时的不适和紧张。  我们的治疗理念是预防， 保健， 尽全力保住病人的每一颗牙， 保留每一个自信的笑容。 <br>
<br>
本牙医诊所采用的仪器全是曾获得德国IF设计大奖(设计界奥斯卡奖之称的IF大奖）金奖的 MORITA设备。本诊所亦以高标准进行感染控制， 交叉感染控制， 提供您安心的治疗环境。<br>
<br>
我们提供：<br>
<br>
- 新患者免费全面检查及洗牙服务（需持有私人保险）<br>
- 急诊当天就诊服务<br>
- 12以下儿童no Gap防护保健治疗（检查，洗牙，窝沟封闭）<br>
- 牙周病治疗保健<br>
- 智齿手术， 口腔外科<br>
- 固定及活动假牙修复<br>
 - 根管治疗<br>
- 儿童早期上下颚骨骼检查<br>
- Medicare CDBS 2-17 岁儿童提供$1000免费牙科服务<br>
- 全口重建<br>
- 隐形牙齿矫正 （隐适美，clear correct) , 烤瓷牙齿矫正(Smile Fast)<br>
- 无痛牙齿美白<br>
- 美容牙科<br>
- 人工植牙<br>
- 睡眠窒息症治疗<br>
- 咀嚼肌肿大治疗 <br>
<br>
- 精通国语， 广东话，英语的医生， 零障碍的沟通<br><br></p>"
Lee Su,hello@bentleighdentalcare.com.au,,(02) 9411 1234,http://www.yesrelax.com.au,"Suite 205, 1 Katherine Street, Chatswood NSW 2067",Denture & Dentists,9575,Bentleigh Dental Care 牙科诊所,(02) 9411 1234,"<p class=""details"">我们是一家设施齐全，经验丰富的牙科诊所，位于Chatswood火车站附近RSL Club旁。交通便利，免费停车。<br>
  我们的服务宗旨是做到收费透明，全面详细解答您的问题，制定最佳治疗方案，从而去除您看诊的顾虑。<br>
  牙医和护士定期参加澳洲牙科协会举办的卫生，消毒课程，全部在职人员拥有相关资格认证。我们有着最先进的消毒设备和完善的管理跟踪体系，真正确保您的就诊安全。<br>
  人性化的诊所内部设计和贴心的顾客服务，让您就诊更为舒适。<br>
  我们致力于社区服务， 免费为大家提供检测口腔癌的检查服务。也定期为社区内的一些幼儿园提供免费讲座。<br>
 我们提供全面的牙齿治疗服务：定期检查及洗牙，补牙，窝沟封闭，牙龈治疗，牙根管治疗，烤瓷牙套，烤瓷贴片，拔牙（拔智慧齿）种植牙，假牙，牙齿矫正，牙齿美白，注射肉毒杆菌素治疗夜间磨牙，缩小咬肌瘦脸等<br>
 <br>
  目前诊所在做牙齿美白优惠。飞利浦Zoom冷光美白技术让美白更快更有效。优惠价<br>
$595澳币：1小时4 sessions全套in chair美白，免费赠送take home美白套盒以及上下牙套<br>
 <br>
  详细可参看我们的网站www.yesrelax.com.au.或者wechat,facebook,instagram,twitter<br>
More: http://www.sydneytoday.com/beauty/1086992<br><br></p>"
Lisa Chong,info@painfreedentistsydney.com.au,painfreesydney,0295588988,http://www.painfreedentistsydney.com.au,"Suite 1, 570 New Canterbury Road",Denture & Dentists,9624,Pain Free Dentist Sydney 悉尼无痛口腔诊疗中心,0295588988,"<p class=""details""><img src=""Photo_links/Sydney/9624_V3.png"" class=""logo"" width=""105"" alt=""Pain Free Dentist Sydney 悉尼无痛口腔诊疗中心 Company Logo"">悉尼无痛口腔诊疗中心是悉尼牙科诊所中最卓越的。我们的获奖团队提供高标准的口腔美容、普通口腔诊疗、专家正畸治疗、牙齿种植和假牙制作。悉尼无痛口腔诊疗中心的服务范围广泛，但我们只有一个目标：为您创造美丽、自信的笑容。<br>
我们为您提供新的安全、无痛的技术。每一步的治疗方法都重视关怀、技巧和对细节的关注。我们一流的服务和一个放松体贴的诊疗方式确保您渡过愉快的诊疗时间，得到迷人的笑容和健康的口腔。<br>
我们只做一件事情，一切为了您的牙齿。从蛀牙，紧急诊疗到隐形矫正，我们都将为您的牙齿问题提供一个无痛的解决方案。我们诊所的日常诊疗包括常规修复、美容牙科等。我们在每个领域中都非常专业，在无痛诊疗方面，我们可以自豪的说我们一直走在无痛诊疗的最前线。诊疗过程中，我们致力于缓解您的疼痛、紧张和不适。如果您有焦虑等问题我们也会为您提供其他选择。口服镇静剂和静脉滴注镇静都可以有效驱除您的紧张情绪。获得良好的口腔诊疗体验的关键在于紧张情绪的管理和身体疼痛的缓解，在我们无痛诊疗中心，我们将承诺为您提供一次良好的诊疗经历。当您需要牙齿烤瓷、牙齿种植或者隐形矫正服务，我们的牙医将会用他们的最好技术将您的疼痛降至最低点<br><br></p>"
