_contact,_email,_fax,_tel,_website,business_address,business_category,business_id,business_name,business_tel,details_html
,,,0499 654 438 ,,"990 Victoria Road, West Ryde, NSW 2114",Medical & Healthcare,4859,陸瑋 - Wei Lu,0499 654 438 ,"<p class=""details"">Wei Lu 陆玮<br>
<br>
澳大利亚注册心理咨询师(Psychologist)<br>
本科: 西悉尼大学(UWS)心理学 - BPsych<br>
硕士: 悉尼大学(USYD)大脑与思维科学 - MBMSc<br>
澳大利亚心理学协会准会员 - Assoc. MAPS<br>
心理咨询师注册号 (AHPRA Registration No.): PSY0001153315<br>
<br>
主要咨询/治疗内容：<br>
• 抑郁<br>
• 焦虑<br>
• 睡眠问题<br>
• 压力与情绪相关问题<br>
• 长期神经痛<br>
• 长期疲劳<br>
• 及其他生活，学习，工作方面有关困扰，等<br>
<br>
收费(只收现金)：<br>
周一至周五 - $83.25, 凭收据Medicare 100%报销<br>
周六 - $105.00, 凭收据Medicare报销$83.25 (即只需承担差价$21.75)<br>
<br>
地址：<br>
West Ryde Medical Centre（西莱德医疗中心）<br>
990 Victoria Road<br>
West Ryde, NSW 2114<br>
West Ryde Medical Centre距离West Ryde火车站约200米，步行2分钟即达。<br>
<br>
咨询/预约电话：0499 654 438 (中文/英文)<br>
<br>
<br>
认知误区：有病的人才会去心理咨询吗？<br>
<br>
寻求心理咨询的人绝大部分的人都是心理健康的正常人。他们在生活中遇到了自己无法解决的问题，比如学习问题丶人际交往问题丶恋爱问题丶家庭关系问题丶子女教育问题丶职业选择等问题。这些问题都是我们正常人生活的一部分，寻求专业人士的帮助是他们寻求心理咨询的主要动机。<br>
<br>
心理咨询对你有哪些帮助?<br>
<br>
心理咨询不是替来访者解决问题，而是引导人自助。心理咨询也不为来访者做选择丶做决定，而是引导其自己负起责任。通过心理咨询，来访者可以在以下方面获得助益，也可以此作为判断心理咨询效果的部分标准：具体地讲，心理咨询可以在几个个方面为你提供支持和帮助：<br>
1丶给你提供一个安全私密的空间倾诉空间，让你宣泄心理的痛苦与烦恼；<br>
2丶教会你管理自己的情绪，使你拥有积极稳定的情绪，避免罹患各种情绪障碍，如抑郁症丶躁狂症等；<br>
3丶帮助你学会正确认识自我和周围世界，使你拥有完善的认知体系，避免因为错误归因而导致种种失败；<br>
4丶帮助你恢复爱的能力，使你学会幸福地工作丶幸福地生活丶幸福地去爱；<br>
5丶使你拥有健全的人格，摆脱自卑丶自恋丶自闭等不良心态，从而更好地投入到学习丶工作和生活中去；<br>
6丶帮助你摆脱因失业丶失恋丶离异造成的痛苦，教会你应付生活中种种挫折的方法；<br>
7丶为你提供职业咨询指导，帮助你在人生重大问题上正确独立地抉择；<br>
8丶帮助你度过人生各个发展阶段的种种危机，平安地完成人生的发展任务。  <br><br></p>"
,,,02 9747 3887,http://tw.myblog.yahoo.com,"Suite1/28 Belmore street, Burwood NSW 2134",Medical & Healthcare,4858,康健脊骨神經科 脊椎矯正 悉尼 - Raymond Ruan,02 9747 3887,"<p class=""details"">阮 晟 脊骨神经科医生<br>
Dr. Sheng Ruan Chiropractor<br>
麦觉理大学脊骨神经专科硕士<br>
<br>
痛症患者常把自己颈肩腰腿疼痛归咎于骨质增生,椎间盘突出。事实上脊椎小关节错位和骨质增生,椎间盘突出通常互为因果,相互影响。长期受痛症困扰,久治未愈？也许是还没找对开锁的钥匙。找准病因,进行针对治疗,往往有立竿见影疗效。<br>
<br>
◆专科治疗◆<br>
头痛/头晕<br>
颈椎病<br>
肩周炎<br>
网球肘<br>
腰椎间盘突出<br>
坐骨神经痛<br>
关节炎<br>
交通意外<br>
各类软组织损伤劳损<br>
<br>
接受全部私人保险<br>
有家庭医生转介信，每年5次治疗，费用由Medicare 卡支付<br>
<br>
治疗到位,许多颈肩痛,腰腿痛患者一次见效<br>
<br>
电话:9747 3887 手机:0434 578 995(国粤英)<br>
地址:Suite1/28 Belmore street, Burwood NSW 2134<br>
(对面大量免费车位；从火车站步行5分钟可到诊所) <br><br></p>"
,,,02 9745 2484,,"183 Burwood Rd, Burwood, NSW 2134",Medical & Healthcare,4860,黃俊傑,02 9745 2484,"<p class=""details"">服务项目：<br>
*洗牙，补牙及全面预防保健<br>
*快速牙齿有效漂白剂美化<br>
*牙齿矫正及儿科牙骨校正<br>
*牙周病治疗，根治治疗 <br><br></p>"
,,02 8089 1168,1300 972 358,http://www.mindharmony.com.au,"Shop 3, 782 Bourke Street Waterloo NSW 2017",Medical & Healthcare,4857,悉尼心理醫生,1300 972 358,"<p class=""details"">澳大利亚注册的临床心理医生 Clinical Psychologist<br>
Bachelor of Psychology (Honours)<br>
Master of Psychology (Clinical Psychology)<br>
澳大利亚心理学协会会员 - Member of Australian Psychological Society<br>
<br>
专长:<br>
• 焦虑<br>
• 抑郁<br>
• 情感问题<br>
• 婚姻家庭问题<br>
• 人际交往问题<br>
• 子女教育问题<br>
• 失眠症<br>
• 长期疲劳<br>
• 及其他生活，学习，工作方面有关困扰，等<br>
<br>
Medicare Rebate<br>
所有临床心理医生治疗, Medicare 退费 $124.50<br>
<br>
海外留学生<br>
所有临床心理医生治疗, OHSC 退费 $124.50<br>
<br>
预约电话：1300 972 358 (中文/英文) <br><br></p>"
,,,02 9556 2199,,2/572 Princess HWY Rockdale NSW 2216,Medical & Healthcare,4856,牙科診所 - TOPCARE DENTAL,02 9556 2199,"<p class=""details"">Dr.Lena Zhu<br>
B.D.S Hons(USyd)FRACDS<br>
雪梨大学牙科荣誉学士<br>
澳洲皇家牙医学院院士<br>
雪梨大学牙科讲师<br>
雪梨大学牙科临床导师<br>
雪梨大学牙科入学面试官<br>
澳大利亚牙医委员会会员<br>
澳大利亚植牙协会会员Invisalign(隐形矫齿认证牙医)<br>
澳洲皇家牙医学院导师<br>
澳洲皇家牙医学院考官<br>
用最先进的技术，最专业优质的服务和最严格的消毒程序，继续为您全家提供最安心满意的牙科治疗。<br>
全新隐形矫齿<br>
水晶透明牙箍<br>
最新ZOOM ADVANCE蓝光漂白-45分钟请你拥有美白牙齿<br>
瑞士植牙系统<br>
成人及儿童矫齿<br>
颌骨矫正及改善咬合<br>
改善面部平衡<br>
种植牙齿，口腔外科<br>
脱牙，智慧齿拔除<br>
精美瓷片，牙冠，牙桥<br>
定期检查，洗牙，美白，保养服务<br>
根管治疗<br>
牙周病治疗<br>
活动及固定假牙<br>
洁白纳米树脂补牙<br>
Open 7 Days<br>
我们已搬迁至新地址。接受全部私人保险<br>
地址：2/572 Princess HWY Rockdale NSW 2216（大量免费泊车，三分钟步行至车站）<br>
Teen Voucher，欢迎查询如何用Medicare 支付牙科费用。Tel:02 9556 2199<br>
TEL:02 9556 2199 <br><br></p>"
,,,02 9264 4488,,"SHOP 4, 27 PARK ST, SYDNEY NSW 2000",Medical & Healthcare,3302,THE PARK MEDICAL CENTRE BULK BILLING,02 9264 4488,"<p class=""details""><br><br></p>"
,,,02 9808 3333,,"990 VICTORIA RD, WEST RYDE NSW 2114",Medical & Healthcare,3303,WEST RYDE 醫療中心 WEST RYDE MEDICAL CENTRE,02 9808 3333,"<p class=""details""><br><br></p>"
,,,02 9282 9725,,"L/G 59 GOULBURN ST, SYDNEY NSW 2000",Medical & Healthcare,3301,康平醫療中心 HEALTHPAC MEDICAL CENTRE,02 9282 9725,"<p class=""details""><br><br></p>"
,,,02 9398 6212,,"66 HIGH ST, RANDWICK NSW 2031",Medical & Healthcare,3299,威爾斯運 WALES MEDICAL CENTRE,02 9398 6212,"<p class=""details""><br><br></p>"
,,,02 9626 6300,,"SHOP 4, NO. 15 RAILWAY RD, QUAKERS HILL, NSW 2763",Medical & Healthcare,3298,QUAKERS HILL MEDICAL CENTRE,02 9626 6300,"<p class=""details""><br><br></p>"
,,,02 9633 1388,,"CNR. ARGYLE & MARSDEN STS, PARRAMATTA NSW 2150",Medical & Healthcare,3296,ARGYLE STREET MEDICAL CENTRE,02 9633 1388,"<p class=""details""><br><br></p>"
,,,02 9682 6622,,"184-186 PITT ST, MERRYLANDS NSW 2160",Medical & Healthcare,3294,24小時醫療保健中心 HEALTH 24 MEDICENTRE,02 9682 6622,"<p class=""details""><br><br></p>"
,,,02 9643 1774,,27 JOHN ST. LIDCOMBE NSW 2141,Medical & Healthcare,3292,MEDOSAL MEDICAL CENTRE,02 9643 1774,"<p class=""details""><br><br></p>"
,,,02 9476 3644,,"98 BALMORAL ST, HORNSBY NSW 2077",Medical & Healthcare,3288,BALMORAL ST. MEDICAL CENTRE,02 9476 3644,"<p class=""details""><br><br></p>"
,,,02 9482 1500,,"22-28 EDGEWORTH DAVID AVE, HORNSBY NSW 2077",Medical & Healthcare,3289,EDGEWORTH MEDICAL CENTRE,02 9482 1500,"<p class=""details""><br><br></p>"
,,,02 9724 1198,,"6 STATION ST, FAIRFIELD NSW 2165",Medical & Healthcare,3285,RAY RICHARD MEDICAL CENTRE,02 9724 1198,"<p class=""details""><br><br></p>"
,,,02 9858 3800,,"SHOP 15/177 ROWE ST, EASTWOOD NSW 2122",Medical & Healthcare,3282,ROWE STREET MEDICAL CENTRE,02 9858 3800,"<p class=""details""><br><br></p>"
,,,02 9807 1205,,"995 VICTORIA R, WEST RYDE NSW 2114",Medical & Healthcare,1741,WEST RYDE DENTURE CLINIC,02 9807 1205,"<p class=""details""><br><br></p>"
,,,02 9585 1681,,"165 Forest road, Hurstville",Medical & Healthcare,3272,顏文飛 中醫皮膚科,02 9585 1681,"<p class=""details""><br><br></p>"
,,,02 9283 2808,,"650 GEORGE ST, SYDNEY NSW 2000",Medical & Healthcare,1733,馮妙萍牙科醫生,02 9283 2808,"<p class=""details""><br><br></p>"
,,,02 9481 0101,,"SUTIE 5, 2 HILLCREST RD, PENNANT HILLS NSW 2120",Medical & Healthcare,1723,"HO, PAK & ASSOCIATES DENTAL SURGEONS",02 9481 0101,"<p class=""details""><br><br></p>"
,,,02 9636 4949,,"CNR. BLACKTOWN RD & ALDGATE STS, PROSPECT NSW 2148",Medical & Healthcare,1726,莫子厚牙科醫生,02 9636 4949,"<p class=""details""><br><br></p>"
,,,02 9745 2433,,"24 THE BOULEVARDE, STRATHFIELD NSW 2135",Medical & Healthcare,1731,何嬿詩牙科醫生,02 9745 2433,"<p class=""details""><br><br></p>"
,,,02 9153 9213,,"RIVERWOOD PLAZA 257-263 BELMORE RD, RIVERWOOD NSW 2210",Medical & Healthcare,1729,何佩婷牙科醫生,02 9153 9213,"<p class=""details""><br><br></p>"
,,,02 9687 2022,,"SHOP 2, GROUND FLOOR 169 MACQUARIE ST, PARRAMATTA NSW 2150",Medical & Healthcare,1719,王人楷牙科醫生,02 9687 2022,"<p class=""details""><br><br></p>"
,,,02 9667 2288,,"930A BOTANY RD, MASCOT NSW 2020",Medical & Healthcare,1707,MASCOT 家庭牙醫中心 MASCOT FAMILY DENTAL,02 9667 2288,"<p class=""details""><br><br></p>"
,,,02 9349 2040,,"791 ANZAC PDE, MAROUBRA NSW 2035",Medical & Healthcare,1704,陳益萬牙科醫生 TAN JEFFREY J.A.,02 9349 2040,"<p class=""details""><br><br></p>"
,,,02 9502 2201,,"244 REAR, KINGSGROVE RD, KINGSGROVE NSW 2208",Medical & Healthcare,1698,謝恆達牙科醫生 CHEAH DONALD H.T.,02 9502 2201,"<p class=""details""><br><br></p>"
,,,02 9580 7225,,"176 FOREST RD, HURSTVILLE NSW 2220",Medical & Healthcare,1695,牙醫蘇頌銘 SO MING DENTAL SURGEON,02 9580 7225,"<p class=""details""><br><br></p>"
,,,02 9570 6833,,"SUITE 3, HURSTVILLE CITY MEDICAL CENTRE, 185A FOREST RD, HURSTVILLE",Medical & Healthcare,1696,蘇繼昌牙科醫生 SO STEPHEN K.C.,02 9570 6833,"<p class=""details""><br><br></p>"
,,,02 9261 2788,,"388 SUSSEX ST, HAYMARKET NSW 2000",Medical & Healthcare,1682,駱正達牙科醫生 LOK KENNY,02 9261 2788,"<p class=""details""><br><br></p>"
,,,02 9764 2222,,"24 THE CRS, HOMEBUSH NSW 2140",Medical & Healthcare,1686,DENTURES & MOUTHGUARDS DIRECT,02 9764 2222,"<p class=""details""><br><br></p>"
,,,02 9267 7174,,"G/F 377 SUSSEX ST, HAYMARKET NSW 2000",Medical & Healthcare,1677,鐳射無痛補牙中心 陳培漢牙醫 CHEN RICHARD (SINCE 1987),02 9267 7174,"<p class=""details""><br><br></p>"
,,,02 9797 9389,,"90 RAMSAY ST, HABERFIELD NSW 2045",Medical & Healthcare,1676,吳博仁牙科醫生 NG JAMES P.Y.,02 9797 9389,"<p class=""details""><br><br></p>"
,,,02 9281 9133 / 9281 4217,,"SUSSEX MEDICAL CENTRE SUITE 501, LEVEL 5, 401 SUSSEX ST, HAYMARKET",Medical & Healthcare,1680,祁敬之牙科醫生 DHI SAMUEL C.C.,02 9281 9133 / 9281 4217,"<p class=""details""><br><br></p>"
,,,02 9605 9781,,"17 BELMONT RD, GLENFIELD NSW 2167",Medical & Healthcare,1673,CASULA & GLENFIELD DENTURE CLINICS,02 9605 9781,"<p class=""details""><br><br></p>"
,,,02 9874 7580,,"SHOP 25/4, 1 LAKESIDE RD, EASTWOOD NSW 2122",Medical & Healthcare,1656,張德聲牙科醫生 CHEUNG DANIEL T.S.,02 9874 7580,"<p class=""details""><br><br></p>"
,,,02 9713 4229,,"SUITE 2, 1/F, 103 GREAT NORTH RD., FIVE DOCK",Medical & Healthcare,1670,聯合牙科醫療中心 DENTAL UNITED,02 9713 4229,"<p class=""details""><br><br></p>"
,,,02 9804 7046,,"1/F 204 ROWE ST, EASTWOOD NSW 2122",Medical & Healthcare,1658,何國勳矯正整形牙醫專科(澳洲及英國專家) HO KUAT ORTHODONTIST,02 9804 7046,"<p class=""details""><br><br></p>"
,,,02 9727 7444,,"1 SPENCER ST, FAIRFIELD NSW 2165",Medical & Healthcare,1667,鐘顯儉牙科醫生 CHUNG RICHARD,02 9727 7444,"<p class=""details""><br><br></p>"
,,,02 9436 4698,,"SUITE 1, GROUND FLOOR FRANKLYN COURT, 126 SHIRLEY RD, CROWS NEST",Medical & Healthcare,1654,龐自勉牙醫,02 9436 4698,"<p class=""details""><br><br></p>"
,,,02 9415 1333,,"SHOP 2B, 71-73 ARCHER ST, CHATSWOOD NSW 2067",Medical & Healthcare,1643,何鴻勳牙科醫生 HO ALBERT DENTAL SURGEON,02 9415 1333,"<p class=""details""><br><br></p>"
,,,02 9743 4001,,"10/103 MAJORS BAY RD, CONCORD NSW 2137",Medical & Healthcare,1653,秦建平牙科醫生 TSUN GARRY,02 9743 4001,"<p class=""details""><br><br></p>"
,,,02 9413 1844,,"1/F 453B VICTORIA AVE, CHATSWOOD NSW 2067",Medical & Healthcare,1644,何國勳矯正整形牙醫專科(澳洲及英國專家) HO KUAT ORTHODONTIST,02 9413 1844,"<p class=""details""><br><br></p>"
,,,02 9873 3039,,"33 Rembrandt St, CARLINGFORD NSW 2118",Medical & Healthcare,1637,張新維牙科醫生 CHEUNG SONNY,02 9873 3039,"<p class=""details""><br><br></p>"
,,,02 9726 2666,,"4/48 PARK RD, CABRAMATTA NSW 2166",Medical & Healthcare,1626,黎立斌牙科醫生 LEE BENJAMIN L,02 9726 2666,"<p class=""details""><br><br></p>"
,,,02 9787 3473 / 0416 268 368 / 0431 646 566 ,http://WWW.GENTLEDENTIST.COM.AU,"1/F., 264 BEAMISH ST, CAMPSIE NSW 2194",Medical & Healthcare,1632,陳星航牙科醫生 CHANSAMSON,02 9787 3473 / 0416 268 368 / 0431 646 566 ,"<p class=""details"">全年无休<br>
<br>
洗牙丶漂白牙齿<br>
补牙脱牙<br>
根管治疗<br>
牙齿矫形美化<br>
美丽瓷片<br>
活动及固定假牙<br>
牙套丶牙托<br>
口腔外科<br>
种植牙齿<br>
<br>
另聘请新牙医加盟<br>
<br>
特别推出以下最新技术：IMTEC微型植牙，假牙固定方法<br>
是小心儿女给父母的最佳礼物<br>
<br>
只需一小时，一个步骤，即时可用！<br>
<br>
最新科技--镭射漂白，只需一小时，便能拥有洁白无暇的牙齿<br>
<br>
夜间牙医门诊：晚间7时以后 专为上班人士而设 周一至周日，敬请预约<br>
<br>
请向我们咨询如何利用MEDICARE支付你的牙医费用 <br><br></p>"
,,,02 9526 2090,,"28 PRESIDENT AVE, CARINGBAH NSW 2229",Medical & Healthcare,1636,陳國梁牙科醫生 CHAN AMBROSE,02 9526 2090,"<p class=""details""><br><br></p>"
,,,02 9726 4313,,"51 JOHN ST, CABRAMATTA NSW 2166",Medical & Healthcare,1623,葉昌雄牙醫 IP RODMAN,02 9726 4313,"<p class=""details""><br><br></p>"
,,,02 9755 9406,,"SHOP 4/119A JOHN ST, CABRAMATTA NSW 2166",Medical & Healthcare,1620,BDS LEAP SON,02 9755 9406,"<p class=""details""><br><br></p>"
,,,02 9747 8699,,"SHOP 2, 11-17 BURLEIGH ST, BURWOOD NSW 2134",Medical & Healthcare,1617,何祥德矯齒專科醫生 HOGARETH,02 9747 8699,"<p class=""details""><br><br></p>"
,,,02 9838 9484,,"42 MERINDAH RD, BAULKHAM HILLS NSW 2153",Medical & Healthcare,1609,陳偉豪牙科醫生 CHAN W.,02 9838 9484,"<p class=""details""><br><br></p>"
,,,02 9708 2024,,"LEVEL 2, BANKSTOWN SQ, BANKSTOWN NSW 2200",Medical & Healthcare,1608,張啟正牙科醫生 CHANG ALAN,02 9708 2024,"<p class=""details""><br><br></p>"
,,,02 9643 2289,,"1/F., 92- 94 SOUTH PDE, AUBURN NSW 2144",Medical & Healthcare,1606,馮樹文牙科醫生 PHUNG VINCENT,02 9643 2289,"<p class=""details""><br><br></p>"
,,,02 9798 8839,,"SHOP 54/1, BROWN ST, ASHFIELD NSW 2131",Medical & Healthcare,1604,郭子龍牙科醫生 KWOK EDWIN DENTAL SURGERY,02 9798 8839,"<p class=""details""><br><br></p>"
,,,02 9716 7228,,"302 Liverpool Rd, Ashfield, NSW 2131",Medical & Healthcare,1601,Ashfield 瑞欣齒科醫療中心,02 9716 7228,"<p class=""details"">王晓华医生 Dr.Jenny Wang(英，国，沪，粤)<br>
澳大利亚牙医委员会（皇家墨尔本齿科医院）认证齿科医师<br>
澳大利亚新南威尔士州大学医疗管理专业硕士<br>
上海第二医科大学口腔医学学士<br>
原上海中美合资瑞斯国际齿科医疗中心主治医师<br>
原上海中日合资厚诚国际齿科医疗中心主治医师<br>
刘付海燕医生 Dr.Sabrina Liu(英语，国语，粤语)<br>
北京大学口腔医学学士<br>
宋婕医生 Dr.Jie Song(英语，国语)<br>
澳大利亚牙医委员会认证齿科医师<br>
西安交通大学口腔医学学士<br>
诊疗项目：<br>
最新纳米科技树脂补牙<br>
牙龈炎及牙周炎全面治疗<br>
乳牙，一般牙及智慧牙拔除<br>
传统金属烤瓷及最新全瓷牙冠及牙桥<br>
活动性假牙牙托<br>
超声波洗牙及美容型牙齿漂白<br>
儿童青少年及成人牙齿矫正<br>
全新装修齿科诊疗中心<br>
全新先进齿科诊疗及消毒设备<br>
全面严格的齿科消毒程序<br>
可使用各种齿科医保险<br>
最合理的诊疗收费<br>
免费提供儿童牙科健康咨询<br>
现为Medicare病人和持有Medicare青少年$157VouCHER提供免费的牙科治疗，附条件限制欢迎咨询。<br>
电话：02-9716 7228周一至周六<br>
地址：302 Liverpool Rd,Ashfield,NSW 2131 <br><br></p>"
,,,02 9267 7174 / 9787 3473 / 0416 268 368 / 0431 646 566,http://www.gentledentist.com.au/,"Suite 5, G/F 377 Sussex St, Sydney NSW 2000",Medical & Healthcare,1596,The Gentle Dentist,02 9267 7174 / 9787 3473 / 0416 268 368 / 0431 646 566,"<p class=""details"">洗牙，漂白牙齿<br>
补牙脱牙<br>
根管治疗<br>
牙齿矫形美化<br>
美丽瓷片<br>
活动及固定假牙<br>
牙套<br>
口腔外科<br>
种植牙齿<br>
特别推出以下最新技术:IMTEC微型植牙，假牙固定方法是孝心儿女给父母的最佳礼物。<br>
只需一小时，一个步骤，即时可用！<br>
Campsie<br>
1st Floor,264 Beamish Street,Campsie NSW 2194<br>
Tel：02 9787 3473<br>
开诊时间：9am-8pm<br>
City<br>
Suite 5,G/F,377 Sussex St,Sydney NSW 2000<br>
Tel:02 9267 7174<br>
开诊时间：9am-6:30pm<br>
热线：9787 3473<br>
24小时急线：0416 268 368<br>
0431 646 566<br>
最新科技：镭射漂白，只需一小时，便能拥有洁白无瑕的牙齿。<br>
夜间牙医门诊 专为上班人士可设<br>
晚间7时以后 周一至周日 敬请预约<br>
请向我们咨询如何利用MEDICARE支付你的牙医费用<br>
七天开诊<br>
网址：www.gentledentist.com.au <br><br></p>"
,,,02 9745 2484,,"1st Floor, 183 Burwood Rd, Burwood NSW 2134",Medical & Healthcare,1600,牙醫診所 Burwood,02 9745 2484,"<p class=""details""><br><br></p>"
,,,02 9636 4834,,"69 DUNMORE ST, WENTWORTHVILLE NSW 2145",Medical & Healthcare,1591,黃肇強醫生 WONG PETER,02 9636 4834,"<p class=""details""><br><br></p>"
Sharon Tan,,,02 9264 3303,,Suite 1 Level 1 650 George St Sydney NSW 2000,Medical & Healthcare,1598,Our Dentist,02 9264 3303,"<p class=""details""><br><br></p>"
,,,02 9233 6688,,"1ST FL., 82-88 ELIZABETH ST. CNR. KING ST, SYDNEY NSW 2000",Medical & Healthcare,1588,劉國釗醫生 LOWE DENNIS,02 9233 6688,"<p class=""details""><br><br></p>"
,,,02 9603 5956,,"10 REDFERN RD, MINTO NSW 2566",Medical & Healthcare,1567,"TSUI PETER, MINTO MEDICAL CENTRE",02 9603 5956,"<p class=""details""><br><br></p>"
,,,02 9906 2544,,"38 PACIFIC HWY, ST LEONARDS NSW 2065",Medical & Healthcare,1579,何綺薇醫生 HO AMY,02 9906 2544,"<p class=""details""><br><br></p>"
,,,02 9569 8565,,"462 MARRICKVILLE RD, MARRICKVILLE NSW 2204",Medical & Healthcare,1566,梁緯綸醫生 LEUNG ALAN,02 9569 8565,"<p class=""details""><br><br></p>"
,,,02 9580 5011,,"1 PARK RD, HURSTVILLE NSW 2220",Medical & Healthcare,1551,MICHAEL LAU,02 9580 5011,"<p class=""details""><br><br></p>"
,,,02 9580 7233,,"185A FOREST RD, HURSTVILLE NSW 2220",Medical & Healthcare,1550,HURSTVILLE FAMILY PRACTICE,02 9580 7233,"<p class=""details""><br><br></p>"
,,,02 9838 8211,,"SHOP 8 KINGS LANGLEY SHOPPING CENTRE 128 JAMES COOK DR., KINGS LANLEY",Medical & Healthcare,1555,林俊男醫生 LlN RICHARD,02 9838 8211,"<p class=""details""><br><br></p>"
,,,02 9646 2828,,"46-52 JOHN ST, LIDCOMBE NSW 2141",Medical & Healthcare,1562,鄭雪鵬醫生 CHENG ELVIN,02 9646 2828,"<p class=""details""><br><br></p>"
,,,02 9477 1277,,"SUITE 3, 26 FLORENCE ST HORNSBY, HORNSBY NSW 2077",Medical & Healthcare,1544,林達人醫生 LAM DAVID T.Y.,02 9477 1277,"<p class=""details""><br><br></p>"
,,,02 9580 3788,,"LAU PHILLIPS SUITE 2, 2 PEARL ST, HURSTVILLE NSW 2220",Medical & Healthcare,1547,劉偉能,02 9580 3788,"<p class=""details""><br><br></p>"
,,,02 9746 9604,,"26 HENLEY RD, HOMEBUSH WEST NSW 2127",Medical & Healthcare,1542,歐陽慕歡醫生 AU-YONG ROSALIND,02 9746 9604,"<p class=""details""><br><br></p>"
,,,02 9281 8545,,"RM. 103, 413-415 SUSSEX ST, HAYMARKET NSW 2000",Medical & Healthcare,1536,梁建源醫生 LEUNG ALBERT,02 9281 8545,"<p class=""details""><br><br></p>"
,,,02 9269 0082,,"SUITE 26, LEVEL 2 650 GEORGE ST. WORLD SQUARE, HAYMARKET NSW 2000",Medical & Healthcare,1532,何鴻圖眼科醫生 HO RICHARD,02 9269 0082,"<p class=""details""><br><br></p>"
,,,02 9726 0266,,"43 WAREE ST, FAIRFIELD NSW 2165",Medical & Healthcare,1518,李培藩醫生 LEE RICHARD P,02 9726 0266,"<p class=""details""><br><br></p>"
,,,02 9726 5777,,"4 WILLIAM ST, FAIRFIELD NSW 2165",Medical & Healthcare,1514,吳淑輝醫生,02 9726 5777,"<p class=""details""><br><br></p>"
,,,02 9874 5947,,"208 ROWE ST, EASTWOOD NSW 2122",Medical & Healthcare,1510,眼科醫生 EVANOFF EUGENE OPHTHALMIC SURGEON,02 9874 5947,"<p class=""details""><br><br></p>"
,,,02 9874 6728,,"SHOP 12A, 1 LAKESIDE RD, EASTWOOD NSW 2122",Medical & Healthcare,1508,刁啟昌醫生 DIU KO LIANG & ASSOCIATES,02 9874 6728,"<p class=""details""><br><br></p>"
,,,02 9419 3131,,"SHOP 2A, 71-73 ARCHER ST, CHATSWOOD NSW 2067",Medical & Healthcare,1498,李潭陽醫生 LEE THOMAS T.V.,02 9419 3131,"<p class=""details""><br><br></p>"
,,,02 9415 2338,,"SUITE 4, FL. 1, 379 VICTORIA AVE, CHATSWOOD NSW 2067",Medical & Healthcare,1495,葉偉生醫生 IP WILSON W.,02 9415 2338,"<p class=""details""><br><br></p>"
,,,02 9413 1688,,"22 THOMAS ST, CHATSWOOD NSW 2067",Medical & Healthcare,1494,何鴻圖眼科醫生 HO RICHARD,02 9413 1688,"<p class=""details""><br><br></p>"
,,,02 9904 8993,,"362 VICTORIA AVE, CHATSWOOD NSW 2067",Medical & Healthcare,1492,鄭嘉銘醫生 CHENG CHARLES,02 9904 8993,"<p class=""details""><br><br></p>"
,,,02 9411 7767,,"SUITE 12/12-14 MALVERN AVE, CHATSWOOD NSW 2067",Medical & Healthcare,1490,鄔立強醫生 CHATSWOOD GROVE EYE CLINIC,02 9411 7767,"<p class=""details""><br><br></p>"
,,,02 9413 1923,,"76A ARCHER ST, CHATSWOOD NSW 2067",Medical & Healthcare,1491,車士活皮膚鐳射治療中心 CHATSWOOD LASER SKIN TREATMENT CENTRE,02 9413 1923,"<p class=""details""><br><br></p>"
,,,02 9415 2260,,"SUITE 513, LEVEL 5, 71-73 ARCHER ST, CHASTWOOD NSW 2068",Medical & Healthcare,1489,車士活耳鼻喉專科 WILLIAMS BRIAN,02 9415 2260,"<p class=""details""><br><br></p>"
,,,02 9726 2682,,"SHOPS 8-9/5 HUGHES ST. PO BOX 166, CABRAMATTA NSW 2166",Medical & Healthcare,1467,郭承全西醫生 KEH FRANK S.C.,02 9726 2682,"<p class=""details""><br><br></p>"
,,,02 9630 3040,,"220B, PENNANT HILLS RD, CARLINGFORD NSW 2118",Medical & Healthcare,1482,蘇誌強脊骨神經科醫生　 SO VINCENT C.K.,02 9630 3040,"<p class=""details""><br><br></p>"
,,,02 9634 5000,,"269-271 OLD NORTHERN RD, CASTLE HILL NSW 2154",Medical & Healthcare,1484,李建中醫生 LEE STEVEN K.C.,02 9634 5000,"<p class=""details""><br><br></p>"
,,,02 9728 3082,,"117 JOHN ST, CABRAMATTA NSW 2166",Medical & Healthcare,1466,葉保清醫生 DIEP THOMAS T,02 9728 3082,"<p class=""details""><br><br></p>"
,,,02 9725 6614,,"SUITE 1, 35 JOHN ST, CABRAMATTA NSW 2166",Medical & Healthcare,1462,歐國輝醫生 AN JOHN B,02 9725 6614,"<p class=""details""><br><br></p>"
,,,02 9724 5580,,"54 PARK RD, CABRAMATTA NSW 2166",Medical & Healthcare,1461,陳氏川女西醫生,02 9724 5580,"<p class=""details""><br><br></p>"
,,,02 9747 2828,,"SHOP 2, 32 BELMORE ST, BURWOOD NSW 2134",Medical & Healthcare,1460,黃立益全科家庭醫生 WONG DENNIS,02 9747 2828,"<p class=""details""><br><br></p>"
,,,02 9745 3534,,"SHOP 5, 181A, BURWOOD RD, BURWOOD NSW 2134",Medical & Healthcare,1458,蔡彬醫生 CHOY BU,02 9745 3534,"<p class=""details""><br><br></p>"
